canonical_dossier_id	volume	chapter_code	entry_kind	label	title	provenance_origin	provenance_ledger	provenance_source_file	provenance_source_block_id	mapped_source_rules	source_rule_dispositions
prob:v17-dossier-10	V	V/17	problem	prob:v17-dossier-10	Associated implies support proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v17-dossier-11	V	V/17	problem	prob:v17-dossier-11	Minimal support primes are associated proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v17-dossier-12	V	V/17	problem	prob:v17-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v18-dossier-01	V	V/18	problem	prob:v18-dossier-01	I-adic filtration diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-3.tex	T01.SECTION	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-02	V	V/18	problem	prob:v18-dossier-02	I-adic topology diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-4.tex	T01.SECTION	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-03	V	V/18	problem	prob:v18-dossier-03	Separatedness diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-4.tex	T03.SECTION	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-04	V	V/18	problem	prob:v18-dossier-04	Completion diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-3.tex	T01.EXERCISE_CHILDREN	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-05	V	V/18	problem	prob:v18-dossier-05	Ring completion diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-3.tex	T01.THEORY_CHILDREN	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-06	V	V/18	problem	prob:v18-dossier-06	Universal approximation diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-4.tex	T01.EXERCISE_CHILDREN	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-07	V	V/18	problem	prob:v18-dossier-07	Examples diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-4.tex	T01.THEORY_CHILDREN	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-08	V	V/18	problem	prob:v18-dossier-08	Krull intersection preview diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-4.tex	T03.EXERCISE_CHILDREN	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-09	V	V/18	problem	prob:v18-dossier-09	Inverse-limit description proof dossier	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-4.tex	T03.THEORY_CHILDREN	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-10	V	V/18	problem	prob:v18-dossier-10	Completion map kernel proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	-	-	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-11	V	V/18	problem	prob:v18-dossier-11	Power-series completion proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	-	-	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v18-dossier-12	V	V/18	problem	prob:v18-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V09_V18_DOSSIER_PROVENANCE.tsv	-	-	11	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:11
prob:v19-dossier-01	V	V/19	problem	prob:v19-dossier-01	Integral elements diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-7.tex	T04.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-02	V	V/19	problem	prob:v19-dossier-02	Integral extensions diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-7.tex	T04.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-03	V	V/19	problem	prob:v19-dossier-03	Finite module criterion diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-algebraic-geometry-7.tex	T04.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-04	V	V/19	problem	prob:v19-dossier-04	Finite algebras diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-05	V	V/19	problem	prob:v19-dossier-05	Transitivity diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-06	V	V/19	problem	prob:v19-dossier-06	Integral elements form a ring diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-07	V	V/19	problem	prob:v19-dossier-07	Determinant trick diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-08	V	V/19	problem	prob:v19-dossier-08	Prime behavior preview diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-09	V	V/19	problem	prob:v19-dossier-09	Finite module criterion proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-10	V	V/19	problem	prob:v19-dossier-10	Finite algebra implies integral proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-11	V	V/19	problem	prob:v19-dossier-11	Transitivity of integrality proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v19-dossier-12	V	V/19	problem	prob:v19-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-01	V	V/20	problem	prob:v20-dossier-01	Integrally closed domains diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T03.SECTION	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-02	V	V/20	problem	prob:v20-dossier-02	Integral closure diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T03.EXERCISE_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-03	V	V/20	problem	prob:v20-dossier-03	Normalization diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T03.THEORY_CHILDREN	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-04	V	V/20	problem	prob:v20-dossier-04	UFDs and normality diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-05	V	V/20	problem	prob:v20-dossier-05	Localization diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-06	V	V/20	problem	prob:v20-dossier-06	Finite normalization diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-07	V	V/20	problem	prob:v20-dossier-07	Singular examples diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-08	V	V/20	problem	prob:v20-dossier-08	Prime spectra diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-09	V	V/20	problem	prob:v20-dossier-09	UFDs are integrally closed proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-10	V	V/20	problem	prob:v20-dossier-10	Localization of integral closure proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-11	V	V/20	problem	prob:v20-dossier-11	Normalization of a cusp ring proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v20-dossier-12	V	V/20	problem	prob:v20-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	3	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:3
prob:v21-dossier-01	V	V/21	problem	prob:v21-dossier-01	Valuations diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T01.SECTION	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-02	V	V/21	problem	prob:v21-dossier-02	Valuation rings diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T02.SECTION	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-03	V	V/21	problem	prob:v21-dossier-03	Locality diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T01.EXERCISE_CHILDREN	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-04	V	V/21	problem	prob:v21-dossier-04	Divisibility order diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T01.THEORY_CHILDREN	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-05	V	V/21	problem	prob:v21-dossier-05	Discrete valuation rings diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T02.EXERCISE_CHILDREN	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-06	V	V/21	problem	prob:v21-dossier-06	Integrally closed property diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-8.tex	T02.THEORY_CHILDREN	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-07	V	V/21	problem	prob:v21-dossier-07	Dominating local rings diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-08	V	V/21	problem	prob:v21-dossier-08	Prime ideals diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-09	V	V/21	problem	prob:v21-dossier-09	Valuation rings are local proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-10	V	V/21	problem	prob:v21-dossier-10	Principal ideals are totally ordered proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-11	V	V/21	problem	prob:v21-dossier-11	Valuation rings are integrally closed proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v21-dossier-12	V	V/21	problem	prob:v21-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	7	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:7
prob:v22-dossier-01	V	V/22	problem	prob:v22-dossier-01	Chain complexes diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T01.SECTION	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-02	V	V/22	problem	prob:v22-dossier-02	Cycles and boundaries diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T01.EXERCISE_CHILDREN	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-03	V	V/22	problem	prob:v22-dossier-03	Homology diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T01.THEORY_CHILDREN	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-04	V	V/22	problem	prob:v22-dossier-04	Exact complexes diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-05	V	V/22	problem	prob:v22-dossier-05	Chain maps diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-06	V	V/22	problem	prob:v22-dossier-06	Induced maps diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-07	V	V/22	problem	prob:v22-dossier-07	Short exact sequences of complexes diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-08	V	V/22	problem	prob:v22-dossier-08	Homotopies diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-09	V	V/22	problem	prob:v22-dossier-09	Chain maps induce homology maps proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-10	V	V/22	problem	prob:v22-dossier-10	Exactness equals zero homology proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-11	V	V/22	problem	prob:v22-dossier-11	Chain homotopic maps agree on homology proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v22-dossier-12	V	V/22	problem	prob:v22-dossier-12	Chapter synthesis	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	5	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:5
prob:v23-dossier-01	V	V/23	problem	prob:v23-dossier-01	Augmented complexes diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-10.tex	T01.SECTION	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-02	V	V/23	problem	prob:v23-dossier-02	Free resolutions diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-15.tex	T01.SECTION	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-03	V	V/23	problem	prob:v23-dossier-03	Construction by kernels diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-16.tex	T04.SECTION	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-04	V	V/23	problem	prob:v23-dossier-04	Projective resolutions diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T02.SECTION	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-05	V	V/23	problem	prob:v23-dossier-05	Comparison maps diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-10.tex	T01.EXERCISE_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-06	V	V/23	problem	prob:v23-dossier-06	Homotopy uniqueness diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-10.tex	T01.THEORY_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-07	V	V/23	problem	prob:v23-dossier-07	Length diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-15.tex	T01.EXERCISE_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-08	V	V/23	problem	prob:v23-dossier-08	Tensoring resolutions diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-15.tex	T01.THEORY_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-09	V	V/23	problem	prob:v23-dossier-09	Existence of free resolutions proof dossier	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-16.tex	T04.EXERCISE_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-10	V	V/23	problem	prob:v23-dossier-10	Comparison theorem proof dossier	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-16.tex	T04.THEORY_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-11	V	V/23	problem	prob:v23-dossier-11	Homotopy uniqueness of comparison maps proof dossier	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T02.EXERCISE_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v23-dossier-12	V	V/23	problem	prob:v23-dossier-12	Chapter synthesis	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T02.THEORY_CHILDREN	13	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:13
prob:v24-dossier-01	V	V/24	problem	prob:v24-dossier-01	First syzygy diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-15.tex	T02.SECTION	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-02	V	V/24	problem	prob:v24-dossier-02	Higher syzygies diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T03.SECTION	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-03	V	V/24	problem	prob:v24-dossier-03	Dependence on presentation diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-15.tex	T02.EXERCISE_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-04	V	V/24	problem	prob:v24-dossier-04	Presentations diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-15.tex	T02.THEORY_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-05	V	V/24	problem	prob:v24-dossier-05	Noetherian setting diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T03.EXERCISE_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-06	V	V/24	problem	prob:v24-dossier-06	Dimension shifting diagnostic	CORPUS_GUIDED	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	theory-of-commutative-algebra-9.tex	T03.THEORY_CHILDREN	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-07	V	V/24	problem	prob:v24-dossier-07	Regular sequences diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-08	V	V/24	problem	prob:v24-dossier-08	Hilbert syzygy preview diagnostic	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-09	V	V/24	problem	prob:v24-dossier-09	Syzygies over Noetherian rings are finite proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-10	V	V/24	problem	prob:v24-dossier-10	Schanuel lemma proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
prob:v24-dossier-11	V	V/24	problem	prob:v24-dossier-11	Dimension shifting for Tor proof dossier	FRESH_CANONICAL	books/vol05_commutative_algebra/reconstruction/VOLUME05_V19_V28_DOSSIER_PROVENANCE.tsv	-	-	6	MAPPED_TO_FROZEN_CANONICAL_CHAPTER:6
